workerIdHash,age,gender,area,decision,a_host_id,b_host_id,a_trust,b_trust,state,choice
7f60a3e446ad1980d8b8e4bf00a0a03f9e1cdfeb1797d00c1cbdc91d,28,Male,Suburban,0,673805,2141271,89.3333333333,67.3333333333,H,L
7f60a3e446ad1980d8b8e4bf00a0a03f9e1cdfeb1797d00c1cbdc91d,28,Male,Suburban,1,24128984,727945,83.0,42.5,H,H
7f60a3e446ad1980d8b8e4bf00a0a03f9e1cdfeb1797d00c1cbdc91d,28,Male,Suburban,1,5958514,425988,59.6666666667,78.6666666667,L,L
7f60a3e446ad1980d8b8e4bf00a0a03f9e1cdfeb1797d00c1cbdc91d,28,Male,Suburban,0,3680365,673805,65.7142857143,89.3333333333,L,H
7f60a3e446ad1980d8b8e4bf00a0a03f9e1cdfeb1797d00c1cbdc91d,28,Male,Suburban,0,24789838,6447740,33.0,81.0,L,H
7f60a3e446ad1980d8b8e4bf00a0a03f9e1cdfeb1797d00c1cbdc91d,28,Male,Suburban,0,29688938,603901,76.0,52.3333333333,H,L
7f60a3e446ad1980d8b8e4bf00a0a03f9e1cdfeb1797d00c1cbdc91d,28,Male,Suburban,0,14008508,11375921,87.3333333333,61.3333333333,H,L
7f60a3e446ad1980d8b8e4bf00a0a03f9e1cdfeb1797d00c1cbdc91d,28,Male,Suburban,0,13285063,19983740,88.5714285714,61.3333333333,H,L
7f60a3e446ad1980d8b8e4bf00a0a03f9e1cdfeb1797d00c1cbdc91d,28,Male,Suburban,1,17020845,8059412,73.3333333333,43.6666666667,H,H
77cbb92edcb1ea585b699ada9c34cde6113bd16204bdfb856b7446d3,21,Female,Suburban,0,4522418,2657216,84.3333333333,54.0,H,L
77cbb92edcb1ea585b699ada9c34cde6113bd16204bdfb856b7446d3,21,Female,Suburban,0,1157814,15762897,81.3333333333,49.0,H,L
77cbb92edcb1ea585b699ada9c34cde6113bd16204bdfb856b7446d3,21,Female,Suburban,1,14898607,3955766,66.6666666667,82.3333333333,L,L
77cbb92edcb1ea585b699ada9c34cde6113bd16204bdfb856b7446d3,21,Female,Suburban,1,14329995,672624,85.3333333333,54.6666666667,H,H
77cbb92edcb1ea585b699ada9c34cde6113bd16204bdfb856b7446d3,21,Female,Suburban,1,2743444,8428817,59.3333333333,77.3809523809,L,L
77cbb92edcb1ea585b699ada9c34cde6113bd16204bdfb856b7446d3,21,Female,Suburban,0,16398368,980006,83.3333333333,65.5555555556,H,L
77cbb92edcb1ea585b699ada9c34cde6113bd16204bdfb856b7446d3,21,Female,Suburban,1,12010926,12582859,85.0,18.0,H,H
77cbb92edcb1ea585b699ada9c34cde6113bd16204bdfb856b7446d3,21,Female,Suburban,0,1675869,14011603,55.8333333334,80.2777777778,L,H
77cbb92edcb1ea585b699ada9c34cde6113bd16204bdfb856b7446d3,21,Female,Suburban,0,27295569,15384170,63.3333333333,76.3333333333,L,H
77cbb92edcb1ea585b699ada9c34cde6113bd16204bdfb856b7446d3,21,Female,Suburban,0,5146381,43963245,79.0,56.3333333333,H,L
77cbb92edcb1ea585b699ada9c34cde6113bd16204bdfb856b7446d3,21,Female,Suburban,1,34991434,855581,82.0,62.0,H,H
77cbb92edcb1ea585b699ada9c34cde6113bd16204bdfb856b7446d3,21,Female,Suburban,0,1678230,4942000,63.6666666667,82.6666666667,L,H
77cbb92edcb1ea585b699ada9c34cde6113bd16204bdfb856b7446d3,21,Female,Suburban,1,68641,25523560,49.0,70.6666666667,L,L
77cbb92edcb1ea585b699ada9c34cde6113bd16204bdfb856b7446d3,21,Female,Suburban,1,18266648,623244,41.3333333333,83.3333333333,L,L
77cbb92edcb1ea585b699ada9c34cde6113bd16204bdfb856b7446d3,21,Female,Suburban,0,2032340,167554,79.6666666667,58.3333333333,H,L
77cbb92edcb1ea585b699ada9c34cde6113bd16204bdfb856b7446d3,21,Female,Suburban,0,425988,19690679,78.6666666667,54.3333333333,H,L
77cbb92edcb1ea585b699ada9c34cde6113bd16204bdfb856b7446d3,21,Female,Suburban,1,11167126,817624,75.0,45.6666666667,H,H
77cbb92edcb1ea585b699ada9c34cde6113bd16204bdfb856b7446d3,21,Female,Suburban,0,6289109,5958514,78.8888888889,59.6666666667,H,L
77cbb92edcb1ea585b699ada9c34cde6113bd16204bdfb856b7446d3,21,Female,Suburban,1,380073,13203909,89.7222222222,66.0,H,H
77cbb92edcb1ea585b699ada9c34cde6113bd16204bdfb856b7446d3,21,Female,Suburban,0,8475198,48900510,79.4444444444,60.8333333333,H,L
77cbb92edcb1ea585b699ada9c34cde6113bd16204bdfb856b7446d3,21,Female,Suburban,0,352441,5533589,88.3333333333,66.0,H,L
77cbb92edcb1ea585b699ada9c34cde6113bd16204bdfb856b7446d3,21,Female,Suburban,1,33318193,5132643,53.0,75.6666666667,L,L
77cbb92edcb1ea585b699ada9c34cde6113bd16204bdfb856b7446d3,21,Female,Suburban,1,33318193,11358448,53.0,73.0,L,L
77cbb92edcb1ea585b699ada9c34cde6113bd16204bdfb856b7446d3,21,Female,Suburban,0,3955766,8002698,82.3333333333,68.0,H,L
77cbb92edcb1ea585b699ada9c34cde6113bd16204bdfb856b7446d3,21,Female,Suburban,0,27795514,7580514,85.3333333333,43.6666666667,H,L
77cbb92edcb1ea585b699ada9c34cde6113bd16204bdfb856b7446d3,21,Female,Suburban,0,14381346,6389913,46.0,80.6666666667,L,H
77cbb92edcb1ea585b699ada9c34cde6113bd16204bdfb856b7446d3,21,Female,Suburban,1,8797452,8548430,47.6666666667,76.1111111111,L,L
77cbb92edcb1ea585b699ada9c34cde6113bd16204bdfb856b7446d3,21,Female,Suburban,1,43226056,24705035,66.3333333333,82.5,L,L
77cbb92edcb1ea585b699ada9c34cde6113bd16204bdfb856b7446d3,21,Female,Suburban,0,24462930,7985819,51.0,76.6666666667,L,H
77cbb92edcb1ea585b699ada9c34cde6113bd16204bdfb856b7446d3,21,Female,Suburban,1,1594995,1206902,83.0,64.6666666667,H,H
77cbb92edcb1ea585b699ada9c34cde6113bd16204bdfb856b7446d3,21,Female,Suburban,1,6734458,3126520,35.3333333333,72.7777777778,L,L
77cbb92edcb1ea585b699ada9c34cde6113bd16204bdfb856b7446d3,21,Female,Suburban,1,4027880,22741130,78.6666666667,64.3333333333,H,H
77cbb92edcb1ea585b699ada9c34cde6113bd16204bdfb856b7446d3,21,Female,Suburban,1,24742173,17233115,38.3333333333,75.6666666667,L,L
77cbb92edcb1ea585b699ada9c34cde6113bd16204bdfb856b7446d3,21,Female,Suburban,1,14418694,4793121,75.5555555556,18.3333333333,H,H
77cbb92edcb1ea585b699ada9c34cde6113bd16204bdfb856b7446d3,21,Female,Suburban,1,2657216,13603118,54.0,77.0,L,L
77cbb92edcb1ea585b699ada9c34cde6113bd16204bdfb856b7446d3,21,Female,Suburban,1,15512043,290662,51.6666666667,86.7222222222,L,L
77cbb92edcb1ea585b699ada9c34cde6113bd16204bdfb856b7446d3,21,Female,Suburban,1,7553984,3078168,88.0,49.3333333333,H,H
77cbb92edcb1ea585b699ada9c34cde6113bd16204bdfb856b7446d3,21,Female,Suburban,0,19983740,2764119,61.3333333333,79.7222222222,L,H
77cbb92edcb1ea585b699ada9c34cde6113bd16204bdfb856b7446d3,21,Female,Suburban,1,207419,16070611,82.0,59.0,H,H
77cbb92edcb1ea585b699ada9c34cde6113bd16204bdfb856b7446d3,21,Female,Suburban,0,60270,2624738,82.0,61.3333333333,H,L
77cbb92edcb1ea585b699ada9c34cde6113bd16204bdfb856b7446d3,21,Female,Suburban,0,36188232,28370425,54.6666666667,75.2777777778,L,H
77cbb92edcb1ea585b699ada9c34cde6113bd16204bdfb856b7446d3,21,Female,Suburban,0,39824695,4522418,60.0,84.3333333333,L,H
77cbb92edcb1ea585b699ada9c34cde6113bd16204bdfb856b7446d3,21,Female,Suburban,0,2904960,33205829,61.3333333333,79.6666666667,L,H
77cbb92edcb1ea585b699ada9c34cde6113bd16204bdfb856b7446d3,21,Female,Suburban,1,23158402,5160525,81.3333333333,45.6666666667,H,H
77cbb92edcb1ea585b699ada9c34cde6113bd16204bdfb856b7446d3,21,Female,Suburban,1,237849,23355336,81.6666666667,58.0,H,H
77cbb92edcb1ea585b699ada9c34cde6113bd16204bdfb856b7446d3,21,Female,Suburban,1,5918937,407078,49.0,71.6666666667,L,L
77cbb92edcb1ea585b699ada9c34cde6113bd16204bdfb856b7446d3,21,Female,Suburban,1,24705035,12465884,82.5,60.0,H,H
ef4a7ae50a355f95d78edcbb3fa096ab73c0a3ef0760b62d48ddfa3f,25,Male,Urban,1,3901812,4153386,79.1666666667,65.0,H,H
ef4a7ae50a355f95d78edcbb3fa096ab73c0a3ef0760b62d48ddfa3f,25,Male,Urban,0,673805,35823523,89.3333333333,46.6666666667,H,L
ef4a7ae50a355f95d78edcbb3fa096ab73c0a3ef0760b62d48ddfa3f,25,Male,Urban,0,207419,11495235,82.0,62.6666666667,H,L
ef4a7ae50a355f95d78edcbb3fa096ab73c0a3ef0760b62d48ddfa3f,25,Male,Urban,1,680066,11495235,81.6666666667,62.6666666667,H,H
ef4a7ae50a355f95d78edcbb3fa096ab73c0a3ef0760b62d48ddfa3f,25,Male,Urban,0,674581,16906759,65.2380952381,82.6666666667,L,H
ef4a7ae50a355f95d78edcbb3fa096ab73c0a3ef0760b62d48ddfa3f,25,Male,Urban,0,8234652,8059412,78.6666666667,43.6666666667,H,L
ef4a7ae50a355f95d78edcbb3fa096ab73c0a3ef0760b62d48ddfa3f,25,Male,Urban,0,1349118,12987638,57.0,76.3888888889,L,H
ef4a7ae50a355f95d78edcbb3fa096ab73c0a3ef0760b62d48ddfa3f,25,Male,Urban,0,27851695,1577961,55.3333333333,73.8888888889,L,H
ef4a7ae50a355f95d78edcbb3fa096ab73c0a3ef0760b62d48ddfa3f,25,Male,Urban,1,4153386,11108717,65.0,80.8333333333,L,L
ef4a7ae50a355f95d78edcbb3fa096ab73c0a3ef0760b62d48ddfa3f,25,Male,Urban,1,4204890,7174200,61.3333333333,79.1666666666,L,L
ef4a7ae50a355f95d78edcbb3fa096ab73c0a3ef0760b62d48ddfa3f,25,Male,Urban,1,892781,1157814,56.6666666667,81.3333333333,L,L
ef4a7ae50a355f95d78edcbb3fa096ab73c0a3ef0760b62d48ddfa3f,25,Male,Urban,0,2974150,1206902,85.6666666667,64.6666666667,H,L
ef4a7ae50a355f95d78edcbb3fa096ab73c0a3ef0760b62d48ddfa3f,25,Male,Urban,0,13063145,1578202,82.0,46.6666666667,H,L
ef4a7ae50a355f95d78edcbb3fa096ab73c0a3ef0760b62d48ddfa3f,25,Male,Urban,1,14733093,9585948,85.3333333333,63.0,H,H
ef4a7ae50a355f95d78edcbb3fa096ab73c0a3ef0760b62d48ddfa3f,25,Male,Urban,0,11108717,13203909,80.8333333333,66.0,H,L
ef4a7ae50a355f95d78edcbb3fa096ab73c0a3ef0760b62d48ddfa3f,25,Male,Urban,1,2904960,680066,61.3333333333,81.6666666667,L,L
ef4a7ae50a355f95d78edcbb3fa096ab73c0a3ef0760b62d48ddfa3f,25,Male,Urban,1,3628392,3078168,81.6666666667,49.3333333333,H,H
ef4a7ae50a355f95d78edcbb3fa096ab73c0a3ef0760b62d48ddfa3f,25,Male,Urban,0,6389913,4324378,80.6666666667,61.6666666667,H,L
ef4a7ae50a355f95d78edcbb3fa096ab73c0a3ef0760b62d48ddfa3f,25,Male,Urban,1,11167126,15762897,75.0,49.0,H,H
ef4a7ae50a355f95d78edcbb3fa096ab73c0a3ef0760b62d48ddfa3f,25,Male,Urban,1,7271526,3126520,51.0,72.7777777778,L,L
ef4a7ae50a355f95d78edcbb3fa096ab73c0a3ef0760b62d48ddfa3f,25,Male,Urban,0,908893,38396445,57.0,80.3333333333,L,H
ef4a7ae50a355f95d78edcbb3fa096ab73c0a3ef0760b62d48ddfa3f,25,Male,Urban,0,14969803,27228556,46.0,87.0,L,H
ef4a7ae50a355f95d78edcbb3fa096ab73c0a3ef0760b62d48ddfa3f,25,Male,Urban,1,17430718,15501263,62.2222222222,88.8095238095,L,L
ef4a7ae50a355f95d78edcbb3fa096ab73c0a3ef0760b62d48ddfa3f,25,Male,Urban,0,6391526,2487850,83.0,56.6666666666,H,L
ef4a7ae50a355f95d78edcbb3fa096ab73c0a3ef0760b62d48ddfa3f,25,Male,Urban,1,7985819,43963245,76.6666666667,56.3333333333,H,H
ef4a7ae50a355f95d78edcbb3fa096ab73c0a3ef0760b62d48ddfa3f,25,Male,Urban,1,27340932,14381346,79.6666666667,46.0,H,H
ef4a7ae50a355f95d78edcbb3fa096ab73c0a3ef0760b62d48ddfa3f,25,Male,Urban,0,38874759,2476974,75.5555555556,48.8888888889,H,L
ef4a7ae50a355f95d78edcbb3fa096ab73c0a3ef0760b62d48ddfa3f,25,Male,Urban,0,30529,4809114,80.6666666667,58.3333333333,H,L
ef4a7ae50a355f95d78edcbb3fa096ab73c0a3ef0760b62d48ddfa3f,25,Male,Urban,0,29113638,2141271,83.6666666667,67.3333333333,H,L
ef4a7ae50a355f95d78edcbb3fa096ab73c0a3ef0760b62d48ddfa3f,25,Male,Urban,1,7138019,10981050,50.0,75.0,L,L
ef4a7ae50a355f95d78edcbb3fa096ab73c0a3ef0760b62d48ddfa3f,25,Male,Urban,1,19690679,38874759,54.3333333333,75.5555555556,L,L
ef4a7ae50a355f95d78edcbb3fa096ab73c0a3ef0760b62d48ddfa3f,25,Male,Urban,0,5848360,541908,76.3888888889,61.1111111111,H,L
ef4a7ae50a355f95d78edcbb3fa096ab73c0a3ef0760b62d48ddfa3f,25,Male,Urban,1,28184994,1097757,88.0,51.0,H,H
ef4a7ae50a355f95d78edcbb3fa096ab73c0a3ef0760b62d48ddfa3f,25,Male,Urban,1,10468911,9585948,81.3333333333,63.0,H,H
ef4a7ae50a355f95d78edcbb3fa096ab73c0a3ef0760b62d48ddfa3f,25,Male,Urban,0,7453694,2624738,81.0,61.3333333333,H,L
ef4a7ae50a355f95d78edcbb3fa096ab73c0a3ef0760b62d48ddfa3f,25,Male,Urban,1,9613633,24128984,55.3333333333,83.0,L,L
ef4a7ae50a355f95d78edcbb3fa096ab73c0a3ef0760b62d48ddfa3f,25,Male,Urban,0,1103558,3234412,76.0,46.0,H,L
ef4a7ae50a355f95d78edcbb3fa096ab73c0a3ef0760b62d48ddfa3f,25,Male,Urban,0,18266648,747934,41.3333333333,75.2777777778,L,H
ef4a7ae50a355f95d78edcbb3fa096ab73c0a3ef0760b62d48ddfa3f,25,Male,Urban,0,3680365,13063145,65.7142857143,82.0,L,H
ef4a7ae50a355f95d78edcbb3fa096ab73c0a3ef0760b62d48ddfa3f,25,Male,Urban,0,12010926,2487850,85.0,56.6666666666,H,L
ef4a7ae50a355f95d78edcbb3fa096ab73c0a3ef0760b62d48ddfa3f,25,Male,Urban,0,2873394,1577961,55.3333333333,73.8888888889,L,H
ef4a7ae50a355f95d78edcbb3fa096ab73c0a3ef0760b62d48ddfa3f,25,Male,Urban,0,17726658,13203909,82.0,66.0,H,L
ef4a7ae50a355f95d78edcbb3fa096ab73c0a3ef0760b62d48ddfa3f,25,Male,Urban,1,17233115,6624445,75.6666666667,34.4444444444,H,H
ef4a7ae50a355f95d78edcbb3fa096ab73c0a3ef0760b62d48ddfa3f,25,Male,Urban,0,23355336,2374185,58.0,86.6666666667,L,H
ef4a7ae50a355f95d78edcbb3fa096ab73c0a3ef0760b62d48ddfa3f,25,Male,Urban,0,12868266,1267021,79.6666666667,55.6666666667,H,L
ef4a7ae50a355f95d78edcbb3fa096ab73c0a3ef0760b62d48ddfa3f,25,Male,Urban,1,27007767,7538161,79.6666666667,49.3333333333,H,H
ef4a7ae50a355f95d78edcbb3fa096ab73c0a3ef0760b62d48ddfa3f,25,Male,Urban,0,6358721,1896342,86.3333333333,64.3333333333,H,L
a2e1ed6f9bca0d2567b99ab370c2df7f80158f37a1dc102356ec1669,29,Male,Urban,0,4153386,22023014,65.0,80.6666666667,L,H
a2e1ed6f9bca0d2567b99ab370c2df7f80158f37a1dc102356ec1669,29,Male,Urban,1,29703215,4901731,79.6666666667,47.0,H,H
a2e1ed6f9bca0d2567b99ab370c2df7f80158f37a1dc102356ec1669,29,Male,Urban,0,1719081,31004,43.0,80.0,L,H
a2e1ed6f9bca0d2567b99ab370c2df7f80158f37a1dc102356ec1669,29,Male,Urban,0,113142,49822473,46.6666666667,72.2222222222,L,H
a2e1ed6f9bca0d2567b99ab370c2df7f80158f37a1dc102356ec1669,29,Male,Urban,0,21008264,2487850,79.6666666667,56.6666666666,H,L
a2e1ed6f9bca0d2567b99ab370c2df7f80158f37a1dc102356ec1669,29,Male,Urban,0,27007767,674581,79.6666666667,65.2380952381,H,L
a2e1ed6f9bca0d2567b99ab370c2df7f80158f37a1dc102356ec1669,29,Male,Urban,0,289653,10148909,56.0,73.3333333333,L,H
a2e1ed6f9bca0d2567b99ab370c2df7f80158f37a1dc102356ec1669,29,Male,Urban,0,4407429,4942000,62.7777777778,82.6666666667,L,H
a2e1ed6f9bca0d2567b99ab370c2df7f80158f37a1dc102356ec1669,29,Male,Urban,1,18266648,35336625,41.3333333333,76.3888888889,L,L
a2e1ed6f9bca0d2567b99ab370c2df7f80158f37a1dc102356ec1669,29,Male,Urban,1,1364547,37488202,81.3888888889,57.6666666667,H,H
a2e1ed6f9bca0d2567b99ab370c2df7f80158f37a1dc102356ec1669,29,Male,Urban,0,4316337,3996685,89.0,52.7777777778,H,L
a2e1ed6f9bca0d2567b99ab370c2df7f80158f37a1dc102356ec1669,29,Male,Urban,1,6289109,24000,78.8888888889,64.0,H,H
a2e1ed6f9bca0d2567b99ab370c2df7f80158f37a1dc102356ec1669,29,Male,Urban,0,1716834,19644682,81.6666666667,55.3333333333,H,L
a2e1ed6f9bca0d2567b99ab370c2df7f80158f37a1dc102356ec1669,29,Male,Urban,0,2581809,1153779,50.3333333333,80.6666666667,L,H
a2e1ed6f9bca0d2567b99ab370c2df7f80158f37a1dc102356ec1669,29,Male,Urban,1,9039262,18069768,80.3333333333,62.6666666667,H,H
a2e1ed6f9bca0d2567b99ab370c2df7f80158f37a1dc102356ec1669,29,Male,Urban,1,2102620,113142,71.9444444445,46.6666666667,H,H
a2e1ed6f9bca0d2567b99ab370c2df7f80158f37a1dc102356ec1669,29,Male,Urban,1,1887615,10087480,82.6666666667,58.6111111111,H,H
a2e1ed6f9bca0d2567b99ab370c2df7f80158f37a1dc102356ec1669,29,Male,Urban,0,12987638,5958514,76.3888888889,59.6666666667,H,L
a2e1ed6f9bca0d2567b99ab370c2df7f80158f37a1dc102356ec1669,29,Male,Urban,1,29685660,40336196,78.6666666667,59.6666666667,H,H
a2e1ed6f9bca0d2567b99ab370c2df7f80158f37a1dc102356ec1669,29,Male,Urban,1,4244052,21172476,81.3333333333,61.6666666667,H,H
a2e1ed6f9bca0d2567b99ab370c2df7f80158f37a1dc102356ec1669,29,Male,Urban,1,8475198,728068,79.4444444444,64.0476190476,H,H
a2e1ed6f9bca0d2567b99ab370c2df7f80158f37a1dc102356ec1669,29,Male,Urban,1,1267021,12987479,55.6666666667,86.0,L,L
a2e1ed6f9bca0d2567b99ab370c2df7f80158f37a1dc102356ec1669,29,Male,Urban,1,4620594,802637,55.0,79.7222222222,L,L
a2e1ed6f9bca0d2567b99ab370c2df7f80158f37a1dc102356ec1669,29,Male,Urban,1,33205829,23355336,79.6666666667,58.0,H,H
a2e1ed6f9bca0d2567b99ab370c2df7f80158f37a1dc102356ec1669,29,Male,Urban,0,16189003,9996343,80.6666666667,59.4444444444,H,L
a2e1ed6f9bca0d2567b99ab370c2df7f80158f37a1dc102356ec1669,29,Male,Urban,1,25523560,7360876,70.6666666667,43.6666666667,H,H
a2e1ed6f9bca0d2567b99ab370c2df7f80158f37a1dc102356ec1669,29,Male,Urban,0,2276607,3628392,62.3333333333,81.6666666667,L,H
a2e1ed6f9bca0d2567b99ab370c2df7f80158f37a1dc102356ec1669,29,Male,Urban,0,1336747,2894690,73.3333333333,42.6666666667,H,L
a2e1ed6f9bca0d2567b99ab370c2df7f80158f37a1dc102356ec1669,29,Male,Urban,0,29688938,796464,76.0,52.3333333333,H,L
a2e1ed6f9bca0d2567b99ab370c2df7f80158f37a1dc102356ec1669,29,Male,Urban,0,6358721,19361478,86.3333333333,64.0,H,L
a2e1ed6f9bca0d2567b99ab370c2df7f80158f37a1dc102356ec1669,29,Male,Urban,1,12289248,9581259,80.6666666667,62.6666666667,H,H
a2e1ed6f9bca0d2567b99ab370c2df7f80158f37a1dc102356ec1669,29,Male,Urban,1,9039262,4679279,80.3333333333,55.3333333333,H,H
a2e1ed6f9bca0d2567b99ab370c2df7f80158f37a1dc102356ec1669,29,Male,Urban,0,2102620,23564487,71.9444444445,52.6666666667,H,L
a2e1ed6f9bca0d2567b99ab370c2df7f80158f37a1dc102356ec1669,29,Male,Urban,1,6984814,1368113,77.0,51.3333333333,H,H
a2e1ed6f9bca0d2567b99ab370c2df7f80158f37a1dc102356ec1669,29,Male,Urban,1,18609006,2978171,78.6111111111,49.4444444445,H,H
a2e1ed6f9bca0d2567b99ab370c2df7f80158f37a1dc102356ec1669,29,Male,Urban,1,2657216,26378062,54.0,78.3333333333,L,L
a2e1ed6f9bca0d2567b99ab370c2df7f80158f37a1dc102356ec1669,29,Male,Urban,0,7231087,3329218,68.0,88.0,L,H
a2e1ed6f9bca0d2567b99ab370c2df7f80158f37a1dc102356ec1669,29,Male,Urban,1,3339701,48900510,80.8333333333,60.8333333333,H,H
a2e1ed6f9bca0d2567b99ab370c2df7f80158f37a1dc102356ec1669,29,Male,Urban,0,908893,2645592,57.0,82.3333333333,L,H
a2e1ed6f9bca0d2567b99ab370c2df7f80158f37a1dc102356ec1669,29,Male,Urban,0,817624,851489,45.6666666667,73.3333333333,L,H
a2e1ed6f9bca0d2567b99ab370c2df7f80158f37a1dc102356ec1669,29,Male,Urban,0,6044153,4065715,63.3333333333,81.6666666667,L,H
a2e1ed6f9bca0d2567b99ab370c2df7f80158f37a1dc102356ec1669,29,Male,Urban,1,23024846,8551260,83.3333333333,63.6666666667,H,H
a2e1ed6f9bca0d2567b99ab370c2df7f80158f37a1dc102356ec1669,29,Male,Urban,1,7538161,3901812,49.3333333333,79.1666666667,L,L
a2e1ed6f9bca0d2567b99ab370c2df7f80158f37a1dc102356ec1669,29,Male,Urban,0,3152134,21008264,59.0,79.6666666667,L,H
a2e1ed6f9bca0d2567b99ab370c2df7f80158f37a1dc102356ec1669,29,Male,Urban,0,2513602,1719081,77.0,43.0,H,L
a2e1ed6f9bca0d2567b99ab370c2df7f80158f37a1dc102356ec1669,29,Male,Urban,0,3329218,4143940,88.0,60.8333333334,H,L
a2e1ed6f9bca0d2567b99ab370c2df7f80158f37a1dc102356ec1669,29,Male,Urban,0,6389945,48273510,49.3333333333,78.0,L,H
ab2192488c2f8ca6b4a5767d31b59a5524426c327f16b62909de54bb,25,Male,Rural,1,13708762,25523560,49.6666666667,70.6666666667,L,L
ab2192488c2f8ca6b4a5767d31b59a5524426c327f16b62909de54bb,25,Male,Rural,0,21020951,3011547,56.6666666667,77.0,L,H
ab2192488c2f8ca6b4a5767d31b59a5524426c327f16b62909de54bb,25,Male,Rural,0,1223259,16835162,78.0,59.6666666667,H,L
ab2192488c2f8ca6b4a5767d31b59a5524426c327f16b62909de54bb,25,Male,Rural,1,2681858,33205829,65.0,79.6666666667,L,L
ab2192488c2f8ca6b4a5767d31b59a5524426c327f16b62909de54bb,25,Male,Rural,0,6686300,14270540,49.0,79.1666666667,L,H
ab2192488c2f8ca6b4a5767d31b59a5524426c327f16b62909de54bb,25,Male,Rural,0,672624,12868266,54.6666666667,79.6666666667,L,H
ab2192488c2f8ca6b4a5767d31b59a5524426c327f16b62909de54bb,25,Male,Rural,0,29071381,18266648,76.6666666667,41.3333333333,H,L
ab2192488c2f8ca6b4a5767d31b59a5524426c327f16b62909de54bb,25,Male,Rural,0,674581,12987479,65.2380952381,86.0,L,H
ab2192488c2f8ca6b4a5767d31b59a5524426c327f16b62909de54bb,25,Male,Rural,1,28401285,6447740,54.6666666667,81.0,L,L
ab2192488c2f8ca6b4a5767d31b59a5524426c327f16b62909de54bb,25,Male,Rural,1,29566381,3803498,87.3333333333,54.6666666667,H,H
ab2192488c2f8ca6b4a5767d31b59a5524426c327f16b62909de54bb,25,Male,Rural,0,14329995,5533589,85.3333333333,66.0,H,L
ab2192488c2f8ca6b4a5767d31b59a5524426c327f16b62909de54bb,25,Male,Rural,0,30529,7538161,80.6666666667,49.3333333333,H,L
ab2192488c2f8ca6b4a5767d31b59a5524426c327f16b62909de54bb,25,Male,Rural,1,24943839,28368051,48.6666666667,82.0,L,L
ab2192488c2f8ca6b4a5767d31b59a5524426c327f16b62909de54bb,25,Male,Rural,0,3240960,8747352,79.6666666667,59.0,H,L
ab2192488c2f8ca6b4a5767d31b59a5524426c327f16b62909de54bb,25,Male,Rural,0,15501263,9581259,88.8095238095,62.6666666667,H,L
ab2192488c2f8ca6b4a5767d31b59a5524426c327f16b62909de54bb,25,Male,Rural,1,8059412,31004,43.6666666667,80.0,L,L
ab2192488c2f8ca6b4a5767d31b59a5524426c327f16b62909de54bb,25,Male,Rural,0,2743444,6289109,59.3333333333,78.8888888889,L,H
ab2192488c2f8ca6b4a5767d31b59a5524426c327f16b62909de54bb,25,Male,Rural,1,8428817,19690679,77.3809523809,54.3333333333,H,H
ab2192488c2f8ca6b4a5767d31b59a5524426c327f16b62909de54bb,25,Male,Rural,1,7240751,16978260,56.0,80.3333333333,L,L
ab2192488c2f8ca6b4a5767d31b59a5524426c327f16b62909de54bb,25,Male,Rural,0,2487850,26378062,56.6666666666,78.3333333333,L,H
ab2192488c2f8ca6b4a5767d31b59a5524426c327f16b62909de54bb,25,Male,Rural,1,16070611,8428817,59.0,77.3809523809,L,L
ab2192488c2f8ca6b4a5767d31b59a5524426c327f16b62909de54bb,25,Male,Rural,0,3339701,14859311,80.8333333333,66.0,H,L
ab2192488c2f8ca6b4a5767d31b59a5524426c327f16b62909de54bb,25,Male,Rural,0,1708289,2433247,70.3333333333,46.6666666667,H,L
ab2192488c2f8ca6b4a5767d31b59a5524426c327f16b62909de54bb,25,Male,Rural,1,24789838,50148570,33.0,79.3333333333,L,L
ab2192488c2f8ca6b4a5767d31b59a5524426c327f16b62909de54bb,25,Male,Rural,1,380073,4407429,89.7222222222,62.7777777778,H,H
ab2192488c2f8ca6b4a5767d31b59a5524426c327f16b62909de54bb,25,Male,Rural,0,4870158,34991434,61.0,82.0,L,H
ab2192488c2f8ca6b4a5767d31b59a5524426c327f16b62909de54bb,25,Male,Rural,1,4882781,2032340,63.0,79.6666666667,L,L
ab2192488c2f8ca6b4a5767d31b59a5524426c327f16b62909de54bb,25,Male,Rural,0,12987638,2581809,76.3888888889,50.3333333333,H,L
ab2192488c2f8ca6b4a5767d31b59a5524426c327f16b62909de54bb,25,Male,Rural,1,18019132,15817123,73.0,35.3333333333,H,H
ab2192488c2f8ca6b4a5767d31b59a5524426c327f16b62909de54bb,25,Male,Rural,0,6044153,7933743,63.3333333333,81.6666666667,L,H
ab2192488c2f8ca6b4a5767d31b59a5524426c327f16b62909de54bb,25,Male,Rural,1,4393276,38874759,57.0,75.5555555556,L,L
ab2192488c2f8ca6b4a5767d31b59a5524426c327f16b62909de54bb,25,Male,Rural,1,32020176,3458990,79.0,58.0,H,H
ab2192488c2f8ca6b4a5767d31b59a5524426c327f16b62909de54bb,25,Male,Rural,1,17879124,7985819,61.3333333333,76.6666666667,L,L
ab2192488c2f8ca6b4a5767d31b59a5524426c327f16b62909de54bb,25,Male,Rural,0,41259,21563326,57.6666666667,86.6666666667,L,H
