host_id,host_about,sentence_cnt,WC,room_type_c,market,host_is_superhost,interestsTastes,lifeMottoValues,workEducation,relationships,personality,originResidence,travel,hospitality,other
9425995,"I am a writer, a yoga instructor, a painter, and a mother of 2. I love music and that makes Nashville a great home for me!",2,25,Entire Home/Apt,Nashville,f,1,0,1,1,0,1,0,0,0
2141271,"I am a Southern goddess who enjoys traveling and making new friends wherever I go. Currently residing in Nashville, TN; I am a southerner with New England roots. I admire the idea of AirBNB as it allows one to find affordable accommodations in any locale. Its a friendly alternative to the stark hotel environment.  I love to explore the local flavor of a place rather than to only see the typical tourist version. Staying in private homes gives me the opportunity to experience the local culture on a more personal level. My current passions are: dancing, music, world travel, creating wearable art, gardening, reading and enjoying my 4-year old maltepoo Bella.",7,111,Private or Shared Room,Nashville,f,3,0,0,0,0,1,3,1,0
21563326,"Husband and wife team with college age son wish to share the beauty of the area with travelers who might enjoy the Civil War landmarks and the excitement of downtown Nashville, TN as we're centrally located between the two areas.  We have two properties, one in the Bellevue area that is the complete home for rent and sleeps 11 and a second property is in Western Williamson Co. just 10 minutes from the Bellevue property and is a private apartment on the bottom floor of our 3 story home in a golf course subdivision close to the the Loveless Cafe off Hwy 100. That apartment sleeps 6 comfortably. We are semi-retired and enjoy hosting people from around the world. We're foodies and love to cook, laugh and enjoy life in the moment in the beautiful hills of middle Tennessee. We pretty much leave folks to their own adventures and privacy after meeting them on check-In. But if you need us we're usually very close for any of your needs.",7,166,Entire Home/Apt,Nashville,f,1,0,1,1,0,3,1,6,0
10896923,"I am a RN/Healthcare Consultant.  I love nature, hiking, biking, great music, good restaurants with fabulous food and ambience.  I have traveled extensively and lived abroad.  Nashville is definitely a great place to call home!

I always enjoy meeting new people!",5,42,Private or Shared Room,Nashville,f,1,0,1,0,0,1,1,1,0
4324378,I'm a Tennessee native living in Nashville but I'm on the road constantly. Give me 10 minutes in a new city and I'll find the best coffee shop and thrift store within 5 miles. I pack light so there's room in my suitcase for all the old stuff I'll inevitably bring back with me. I've been to 3 countries and 40 states (only 10 more to go!),4,62,Entire Home/Apt,Nashville,f,0,0,0,0,0,1,3,0,0
21846735,I'm a long-time Nashvillian and can help you find the hidden gems in the city.,1,16,Entire Home/Apt,Nashville,f,0,0,0,0,0,1,0,1,0
23429403,"Hola! I grew up in Mexico and moved to Nashville in my twenties after finishing an architecture degree. Nashville has been my home ever since. I am currently living my dream of building a homestead with my husband in the forest near Nashville, while working at my families' business, Las Paletas, making traditional Mexican popsicles. 
My husband, Jeremy, owns and runs Nashville Foodscapes, an edible landscape and permaculture design firm. He is also a partner in Compost Nashville, a food waste pickup service in Nashville. 
We are rooted in middle-TN and love the land immensely. We love to eat farm fresh foods, dance, and travel the world when we can making new friends. ",8,114,Entire Home/Apt,Nashville,f,1,0,4,2,0,4,1,1,0
2066370,"Born in Kentucky, raised in Texas.  Well-traveled domestically and internationally.  Art and antique collector, creative spirit, entrepreneur.  I proudly come from a long line of talented, creative women and strong willed men.  I work full-time in medical sales.  In my home I firmly believe that ""It's Never Too Late To Live Happily Ever After"" and ""Free to be You and Me.""  My life is never a dull moment.  When I am not working in my day job, I am usually doing something creative in my yard, on canvas, collecting thru thrift shops, yard sales or auctions or on a spontaneous road trip. 

My family has worked in the bed and breakfast industry for years (in Berlin, Germany) and I am familiar with the business.  I am considered fun outgoing and always ready for adventure.",10,136,Private or Shared Room,Nashville,f,2,1,3,0,2,1,2,0,0
9629632,"Being a Realtor, I feel so lucky to be able to help wonderful people from all over the World find a home, whether on a temporary basis or a long-term dream home. I love the opportunity AirBnb provides to share my property with such amazing people here to explore Nashville. It's such a great City!",3,56,Entire Home/Apt,Nashville,t,0,0,1,0,0,1,0,2,0
2886274,"Hello everyone! I was born in Texas, grew up in Louisiana, went to school in Arkansas and have since resided in sweet ole' Nashville, TN.  I love music, art, animals, business, bikes, people, and most of all traveling. If you're coming to Nashville then I hope you stay at my Belmont Guest House. Nashville awaits right out the front door. 

I'm a grass roots entrepreneur who's lived in Nashville for 14 years. I own a Nashville company ""Walls Need Love"". We design and create adhesive art. You'll see a lot of the art in my listings. 

Traveling is one of my greatest passions and I usually spend  3 to 4 months a year out of the country. A few of my favorite countries are Indonesia, New Zealand, and Spain. I'm a very respectful guest and will treat your home as if it were my own. ",12,142,Entire Home/Apt,Nashville,f,3,0,4,0,0,4,3,2,0
8501512,"Nice, southern lady will welcome you for your stay.",1,9,Private or Shared Room,Nashville,t,0,0,0,0,0,0,0,1,0
44788491,I love where I live and I know you will love it too! Come enjoy beautiful Nashville inside an open condo that will make you feel at home!,2,28,Entire Home/Apt,Nashville,f,0,0,0,0,0,2,0,2,0
8428817,"Mike is a musician and Kim is a social worker. We LOVE to travel and see new places!  We have two dogs, Millie and Franklin. We enjoy great sushi, salsa, and pizza! We're very easy going, clean, and love to laugh.",5,41,Private or Shared Room,Nashville,t,1,0,1,1,1,0,1,0,0
432441,"Paul and Janet moved to the USA from the UK in 1996 after having spent time in Brazil and Guyana. Janet has worked in production for live events for  most of her life, corporate, film and concert.  Paul is ex music industry and is now a USPTA Tennis Coach.  We love to travel anywhere (this picture is us at the Angkor Complex in Cambodia) and everywhere and currently have lived in Nashville 12 years.  We enjoy sharing travel stories over a nice glass of something on our front porch.",5,87,Private or Shared Room,Nashville,t,1,0,2,0,0,2,1,1,0
30744271,"Happy, outgoing, and adaptable. 
I'm so excited about sharing home with all the great Airbnbers. My friends that are hosting have talked about all the great people they've met. ",3,29,Private or Shared Room,Nashville,f,0,0,0,0,1,0,0,2,0
34991434,"We are an energetic family of four!  We love to travel and explore new places.  We have a huge passion for  renovating historical homes in beautiful walking neighborhoods.  We love to ride our bikes and walk to the coffee shops, diverse restaurants, boutiques and - of course - the gorgeous park.  We would love to share our  home and neighborhood with you!",5,60,Entire Home/Apt,Nashville,f,2,0,0,1,1,1,1,1,0
18770345,"Hello, my name is Kara.  I am a dental hygienist living in east Nashville.  My husband and I love this neighborhood and all that it has to offer.",3,28,Entire Home/Apt,Nashville,t,0,0,1,1,0,2,0,1,0
40336196,"Jim and Casey are siblings that have dreamt of owning a vacation rental for a very long time. The siblings grew up in Long Beach, CA. Jim is a web developer in Newport Beach, CA and Casey is a business analyst consultant that travels for work.",3,46,Entire Home/Apt,Nashville,f,0,0,1,2,0,2,0,0,0
1684051,"I know your not coming to Nashville to visit me, but i will do my best to provide a great place to stay while you are in Nashville! I am a single Dad with 2 great kids off to college! I built this home 3 years ago and love living near downtown Nashville. I am an avid walker and most weeks put in 15 to 20 miles just walking from my home to the Historical Germantown area, Bicentennial Mall State Park, Farmers Market, State Capital, Legislative Plaza, TPAC, then on to Lower Broad, 2nd Ave, and Riverfront park where all the honky tonks are located! That total distance is just a little over 2 miles each way. 

     I was in the USAF and Tennessee Air Guard for 13 years where i was a navigator on C-130's. After my military life i became a General Contractor and started my own business. After being in the country for so long i decided to try the city life. I bought a vacant lot in this historical overlay district and loved it. Since then I have built 2 more homes on this street. I do love this up and coming neighborhood. 

     I also love to hike the mountains! I have summed 3 12,000 foot peaks in the Rockies and last summer my son and I summed 14,254 foot Long's Peak in Rocky Mountain National Park. I must admit - it kicked my ass ... but wow!... what a view!  Leaves no doubt there is a God!  I also love to kayak and travel. But the best times are with the kids. We love to play strategy board games..Settlers of Catan, Acquire, and Cashflow. I love Axis and Allies, but its hard to get them to play that! I also play in a Texas holdem Poker League...for points...not for cash!

UPDATE:  That's my first grandbaby...Walt....Born 19 November 2012!!


     ",23,305,Entire Home/Apt,Nashville,f,7,1,2,3,0,3,2,4,2
